host_ID,host_species,village,grid,season,sex,mass,dist_village,pathogen,otu_Order,otu_Family,otu_Genus,sum_relative_reads,OTU_ID,pathogen_type
3042,Rattus rattus,Sarahandrano,agroforest,2,male,106,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0121765628151191,44,Nematoda
2704,Rattus rattus,Mandena,agroforest,3,female,38,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2933,Rattus rattus,Sarahandrano,agroforest,1,female,43,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.927733168971276,44,Nematoda
2708,Rattus rattus,Mandena,agroforest,3,female,106,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2720,Rattus rattus,Mandena,agroforest,3,male,105,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3358,Rattus rattus,Sarahandrano,secondary_forest,3,male,172,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.918073042105911,44,Nematoda
3129,Rattus rattus,Sarahandrano,agriculture,2,female,106,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2251,Rattus rattus,Mandena,agroforest,1,male,94,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3128,Rattus rattus,Sarahandrano,agriculture,2,female,118,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3605,Rattus rattus,Andatsakala,agroforest,1,female,69,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.915936164945589,44,Nematoda
2204,Rattus rattus,Mandena,village,1,male,108,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2066,Rattus rattus,Mandena,agriculture,1,female,88,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3520,Rattus rattus,Andatsakala,brushy_regrowth,1,female,70,1.7,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3913,Rattus rattus,Andatsakala,secondary_forest,3,male,74,2.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2067,Rattus rattus,Mandena,agriculture,1,male,88,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2207,Rattus rattus,Mandena,agroforest,1,male,70,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3319,Rattus rattus,Sarahandrano,secondary_forest,3,female,90,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2216,Rattus rattus,Mandena,agroforest,1,female,38,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3334,Rattus rattus,Sarahandrano,secondary_forest,3,male,164,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2612,Rattus rattus,Mandena,flooded_rice,3,female,45,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2555,Rattus rattus,Mandena,agriculture,3,male,148,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.805738332401199,44,Nematoda
2611,Rattus rattus,Mandena,flooded_rice,3,male,60,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2772,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,97,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.628537385387669,44,Nematoda
2958,Rattus rattus,Sarahandrano,flooded_rice,1,female,26,0.33,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2724,Rattus rattus,Mandena,agroforest,3,male,61,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3328,Rattus rattus,Sarahandrano,secondary_forest,3,female,120,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3772,Rattus rattus,Andatsakala,agroforest,2,female,110,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.987854250641412,44,Nematoda
2261,Rattus rattus,Mandena,brushy_regrowth,2,female,43,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
4008,Rattus rattus,Andatsakala,agroforest,3,female,52,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.988556663132377,44,Nematoda
2122,Rattus rattus,Mandena,secondary_forest,1,male,120,2.74,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.933877551106832,44,Nematoda
2857,Rattus rattus,Sarahandrano,agriculture,1,male,102,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0460358061605235,44,Nematoda
2845,Rattus rattus,Sarahandrano,agriculture,1,female,100,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2795,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,90,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2854,Rattus rattus,Sarahandrano,agriculture,1,female,98,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2888,Rattus rattus,Sarahandrano,secondary_forest,1,male,170,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2894,Rattus rattus,Sarahandrano,secondary_forest,1,male,137,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.894736842159616,44,Nematoda
2936,Rattus rattus,Sarahandrano,agroforest,1,male,146,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.982989064276002,44,Nematoda
3491,Rattus rattus,Sarahandrano,village,3,male,120,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3323,Rattus rattus,Sarahandrano,secondary_forest,3,male,160,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2361,Rattus rattus,Mandena,secondary_forest,2,male,120,2.78,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3451,Rattus rattus,Sarahandrano,village,3,female,97,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3912,Rattus rattus,Andatsakala,secondary_forest,3,male,154,2.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.982376081388526,44,Nematoda
2892,Rattus rattus,Sarahandrano,secondary_forest,1,female,127,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.959187453436627,44,Nematoda
2946,Rattus rattus,Sarahandrano,agroforest,1,male,162,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.966953735136741,44,Nematoda
2093,Rattus rattus,Mandena,agriculture,1,female,130,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3315,Rattus rattus,Sarahandrano,agriculture,3,male,184,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.923105632117514,44,Nematoda
3774,Rattus rattus,Andatsakala,agroforest,2,male,108,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.827312490409408,44,Nematoda
3295,Rattus rattus,Sarahandrano,agriculture,3,female,112,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.036231884,44,Nematoda
2589,Rattus rattus,Mandena,agriculture,3,female,57,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3285,Rattus rattus,Sarahandrano,agriculture,3,male,41.5,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2666,Rattus rattus,Mandena,secondary_forest,3,female,57,2.78,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3386,Rattus rattus,Sarahandrano,agroforest,3,male,116,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2944,Rattus rattus,Sarahandrano,agroforest,1,male,142,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.984056686908432,44,Nematoda
3172,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,90,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3149,Rattus rattus,Sarahandrano,agriculture,2,male,138,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3459,Rattus rattus,Sarahandrano,flooded_rice,3,female,108,0.31,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.833152595353404,44,Nematoda
2243,Rattus rattus,Mandena,agroforest,1,male,77,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.985729202499777,44,Nematoda
3232,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,98,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3288,Rattus rattus,Sarahandrano,agriculture,3,female,120,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2130,Rattus rattus,Mandena,secondary_forest,1,female,110,2.78,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.976711724932201,44,Nematoda
3360,Rattus rattus,Sarahandrano,secondary_forest,3,male,104,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2396,Rattus rattus,Mandena,flooded_rice,2,male,118,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.43766725016419,44,Nematoda
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.925044561547209,44,Nematoda
3391,Rattus rattus,Sarahandrano,agroforest,3,female,69,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2016,Rattus rattus,Mandena,brushy_regrowth,1,female,81,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.950262896912242,44,Nematoda
3852,Rattus rattus,Andatsakala,brushy_regrowth,3,female,130,1.71,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2128,Rattus rattus,Mandena,secondary_forest,1,female,115,2.78,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2181,Rattus rattus,Mandena,flooded_rice,1,female,54,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2438,Rattus rattus,Mandena,flooded_rice,2,male,137,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2743,Rattus rattus,Mandena,agroforest,3,female,70,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3439,Rattus rattus,Sarahandrano,village,3,male,74,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3233,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,74,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.976044936124823,44,Nematoda
3262,Rattus rattus,Sarahandrano,agriculture,3,male,90,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3022,Rattus rattus,Sarahandrano,agroforest,2,male,142,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.989549974790389,44,Nematoda
2490,Rattus rattus,Mandena,village,2,male,139,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2127,Rattus rattus,Mandena,secondary_forest,1,male,145,2.78,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2742,Rattus rattus,Mandena,agroforest,3,female,54,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.98898840073344,44,Nematoda
2942,Rattus rattus,Sarahandrano,agroforest,1,male,98,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
3338,Rattus rattus,Sarahandrano,secondary_forest,3,male,140,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.973725492801976,44,Nematoda
3719,Rattus rattus,Andatsakala,secondary_forest,2,female,94,2.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.947904268666365,44,Nematoda
2573,Rattus rattus,Mandena,agriculture,3,male,94,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2222,Rattus rattus,Mandena,village,1,male,128,0,Yes,NA,NA,NA,0.0732177269278106,41,Nematoda
2337,Rattus rattus,Mandena,agriculture,2,female,103,1.61,Yes,NA,NA,NA,0.0693877546649729,41,Nematoda
2602,Rattus rattus,Mandena,flooded_rice,3,male,61,1.19,Yes,NA,NA,NA,0.17702815725487,41,Nematoda
2751,Rattus rattus,Mandena,village,3,male,105,0,Yes,NA,NA,NA,0.0855397153690585,41,Nematoda
3220,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,56,0.72,Yes,NA,NA,NA,0.151809954428166,41,Nematoda
3248,Rattus rattus,Sarahandrano,agriculture,3,male,39,1.1,Yes,NA,NA,NA,0.0590824257034001,41,Nematoda
3279,Rattus rattus,Sarahandrano,agriculture,3,male,91,1.1,Yes,NA,NA,NA,1,41,Nematoda
3281,Rattus rattus,Sarahandrano,agriculture,3,male,126,1.1,Yes,NA,NA,NA,0.607596192787457,41,Nematoda
3282,Rattus rattus,Sarahandrano,agriculture,3,female,15.5,1.1,Yes,NA,NA,NA,0.791530968939018,41,Nematoda
3286,Rattus rattus,Sarahandrano,agriculture,3,male,16,1.1,Yes,NA,NA,NA,0.820921544175391,41,Nematoda
3299,Rattus rattus,Sarahandrano,agriculture,3,female,108,1.1,Yes,NA,NA,NA,0.0681149918195741,41,Nematoda
3300,Rattus rattus,Sarahandrano,agriculture,3,female,51.5,1.1,Yes,NA,NA,NA,0.047129478801886,41,Nematoda
3302,Rattus rattus,Sarahandrano,agriculture,3,male,56,1.1,Yes,NA,NA,NA,0.413441043629226,41,Nematoda
3535,Rattus rattus,Andatsakala,agriculture,1,female,106,1.47,Yes,NA,NA,NA,0.39007477868828,41,Nematoda
3908,Rattus rattus,Andatsakala,secondary_forest,3,male,26,2.08,Yes,NA,NA,NA,0.0204924544206083,41,Nematoda
3174,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,31,0.72,Yes,NA,NA,NA,0.0129331385099909,41,Nematoda
3217,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,28.5,0.72,Yes,NA,NA,NA,0.0908491568412446,41,Nematoda
3833,Rattus rattus,Andatsakala,brushy_regrowth,3,male,26,1.71,Yes,NA,NA,NA,0.369294218232097,41,Nematoda
3219,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,43.5,0.72,Yes,NA,NA,NA,0.0155472632206974,41,Nematoda
4005,Rattus rattus,Andatsakala,agroforest,3,female,44,1.08,Yes,NA,NA,NA,0.161717537383017,41,Nematoda
2537,Rattus rattus,Mandena,brushy_regrowth,3,male,99,2.21,Yes,NA,NA,NA,0.0415061492229741,41,Nematoda
2039,Rattus rattus,Mandena,brushy_regrowth,1,female,37,2.21,Yes,NA,NA,NA,0.0165137619714637,41,Nematoda
2736,Rattus rattus,Mandena,village,3,male,82,0,Yes,NA,NA,NA,0.742277407708437,41,Nematoda
2105,Rattus rattus,Mandena,village,1,male,115,0,Yes,NA,NA,NA,0.014920874270639,41,Nematoda
2539,Rattus rattus,Mandena,brushy_regrowth,3,male,31,2.21,Yes,NA,NA,NA,0.754784156453394,41,Nematoda
3156,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,NA,NA,NA,0.0182481752193333,41,Nematoda
3268,Rattus rattus,Sarahandrano,agriculture,3,male,44,1.1,Yes,NA,NA,NA,0.672467717410286,41,Nematoda
3247,Rattus rattus,Sarahandrano,agriculture,3,female,118,1.1,Yes,NA,NA,NA,0.818269462292429,41,Nematoda
3452,Rattus rattus,Sarahandrano,village,3,female,117,0,Yes,NA,NA,NA,0.028571429,41,Nematoda
2122,Rattus rattus,Mandena,secondary_forest,1,male,120,2.74,Yes,NA,NA,NA,0.0187755102983623,41,Nematoda
2857,Rattus rattus,Sarahandrano,agriculture,1,male,102,1.1,Yes,NA,NA,NA,0.0409207155786069,41,Nematoda
2936,Rattus rattus,Sarahandrano,agroforest,1,male,146,2.11,Yes,NA,NA,NA,0.0170109357239982,41,Nematoda
3295,Rattus rattus,Sarahandrano,agriculture,3,female,112,1.1,Yes,NA,NA,NA,0.626293996,41,Nematoda
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,NA,NA,NA,0.0358288751631073,41,Nematoda
2337,Rattus rattus,Mandena,agriculture,2,female,103,1.61,Yes,NA,NA,NA,0.0244897954459808,10,Nematoda
2751,Rattus rattus,Mandena,village,3,male,105,0,Yes,NA,NA,NA,0.136456212211033,10,Nematoda
3220,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,56,0.72,Yes,NA,NA,NA,0.0748868780560981,10,Nematoda
3248,Rattus rattus,Sarahandrano,agriculture,3,male,39,1.1,Yes,NA,NA,NA,0.0412109853343843,10,Nematoda
3281,Rattus rattus,Sarahandrano,agriculture,3,male,126,1.1,Yes,NA,NA,NA,0.140199555959849,10,Nematoda
3282,Rattus rattus,Sarahandrano,agriculture,3,female,15.5,1.1,Yes,NA,NA,NA,0.208469031060982,10,Nematoda
3286,Rattus rattus,Sarahandrano,agriculture,3,male,16,1.1,Yes,NA,NA,NA,0.179078455824609,10,Nematoda
3302,Rattus rattus,Sarahandrano,agriculture,3,male,56,1.1,Yes,NA,NA,NA,0.0920175787434424,10,Nematoda
3535,Rattus rattus,Andatsakala,agriculture,1,female,106,1.47,Yes,NA,NA,NA,0.0954452755742964,10,Nematoda
3833,Rattus rattus,Andatsakala,brushy_regrowth,3,male,26,1.71,Yes,NA,NA,NA,0.0900091643898363,10,Nematoda
4005,Rattus rattus,Andatsakala,agroforest,3,female,44,1.08,Yes,NA,NA,NA,0.0451112264318235,10,Nematoda
2039,Rattus rattus,Mandena,brushy_regrowth,1,female,37,2.21,Yes,NA,NA,NA,0.0495412848465011,10,Nematoda
2736,Rattus rattus,Mandena,village,3,male,82,0,Yes,NA,NA,NA,0.232586311359251,10,Nematoda
2539,Rattus rattus,Mandena,brushy_regrowth,3,male,31,2.21,Yes,NA,NA,NA,0.231716362385494,10,Nematoda
3268,Rattus rattus,Sarahandrano,agriculture,3,male,44,1.1,Yes,NA,NA,NA,0.155287792806889,10,Nematoda
3247,Rattus rattus,Sarahandrano,agriculture,3,female,118,1.1,Yes,NA,NA,NA,0.181730537707571,10,Nematoda
3802,Rattus rattus,Andatsakala,village,2,female,70,0,Yes,NA,NA,NA,0.0109689212714858,10,Nematoda
2857,Rattus rattus,Sarahandrano,agriculture,1,male,102,1.1,Yes,NA,NA,NA,0.0281329917171656,10,Nematoda
3295,Rattus rattus,Sarahandrano,agriculture,3,female,112,1.1,Yes,NA,NA,NA,0.33747412,10,Nematoda
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,NA,NA,NA,0.0235294094931529,10,Nematoda
2742,Rattus rattus,Mandena,agroforest,3,female,54,0.45,Yes,NA,NA,NA,0.0110115992665604,10,Nematoda
2810,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,154,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.989215379492725,44,Nematoda
2774,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,105,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.989105058,44,Nematoda
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Strongylida,Ancylostomatidae,Necator,0.0279810589210094,15,Nematoda
2337,Rattus rattus,Mandena,agriculture,2,female,103,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0673469388284881,7,Nematoda
2751,Rattus rattus,Mandena,village,3,male,105,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0162932794391263,7,Nematoda
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,78,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0239425381212487,7,Nematoda
2811,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,74,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0306936768714947,7,Nematoda
3000,Rattus rattus,Sarahandrano,brushy_regrowth,2,male,112,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0685835494112372,7,Nematoda
3031,Rattus rattus,Sarahandrano,agroforest,2,female,148,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0559174809590404,7,Nematoda
3182,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,52.5,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0622941000773712,7,Nematoda
3220,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,56,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0443438920602219,7,Nematoda
3378,Rattus rattus,Sarahandrano,agroforest,3,male,72,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.042860765509586,7,Nematoda
3448,Rattus rattus,Sarahandrano,village,3,female,55,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.065539661103158,7,Nematoda
3449,Rattus rattus,Sarahandrano,village,3,male,138,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0587894581351453,7,Nematoda
3741,Rattus rattus,Andatsakala,agroforest,2,male,82,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0176242470017712,7,Nematoda
3773,Rattus rattus,Andatsakala,agroforest,2,female,108,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0641418863510418,7,Nematoda
3822,Rattus rattus,Andatsakala,flooded_rice,2,female,125,0.39,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.217134416979964,7,Nematoda
3831,Rattus rattus,Andatsakala,brushy_regrowth,3,female,70,1.71,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0379704349345437,7,Nematoda
3873,Rattus rattus,Andatsakala,agriculture,3,male,120,1.46,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0531490006851151,7,Nematoda
3876,Rattus rattus,Andatsakala,agriculture,3,male,92,1.46,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0233482401341281,7,Nematoda
3886,Rattus rattus,Andatsakala,agriculture,3,female,96,1.46,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0824587702303676,7,Nematoda
3969,Rattus rattus,Andatsakala,village,3,male,71,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.073994253011192307,7,Nematoda
3174,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,31,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0273304046720702,7,Nematoda
3271,Rattus rattus,Sarahandrano,agriculture,3,male,123,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0566910908544976,7,Nematoda
2893,Rattus rattus,Sarahandrano,secondary_forest,1,female,110,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0361685966964381,7,Nematoda
2032,Rattus rattus,Mandena,brushy_regrowth,1,male,75,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0127946123053321,7,Nematoda
3021,Rattus rattus,Sarahandrano,agroforest,2,female,128,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0594934024567605,7,Nematoda
2980,Rattus rattus,Sarahandrano,village,1,male,63,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0824962594111229,7,Nematoda
3963,Rattus rattus,Andatsakala,village,3,female,112,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0313557811060263,7,Nematoda
3407,Rattus rattus,Sarahandrano,agroforest,3,female,52,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.043379428007655,7,Nematoda
3251,Rattus rattus,Sarahandrano,agriculture,3,male,102,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0684736098091324,7,Nematoda
2895,Rattus rattus,Sarahandrano,secondary_forest,1,male,148,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0382835994472612,7,Nematoda
3268,Rattus rattus,Sarahandrano,agriculture,3,male,44,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0169567173373817,7,Nematoda
3043,Rattus rattus,Sarahandrano,secondary_forest,2,male,170,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0597014926902363,7,Nematoda
3181,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,40.5,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0544534409983965,7,Nematoda
2948,Rattus rattus,Sarahandrano,agroforest,1,female,35.5,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0451863348965451,7,Nematoda
3035,Rattus rattus,Sarahandrano,agroforest,2,male,158,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0640971934048074,7,Nematoda
3038,Rattus rattus,Sarahandrano,agroforest,2,male,138,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0168838176878135,7,Nematoda
2933,Rattus rattus,Sarahandrano,agroforest,1,female,43,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0722668310287235,7,Nematoda
3605,Rattus rattus,Andatsakala,agroforest,1,female,69,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0840638350544108,7,Nematoda
2122,Rattus rattus,Mandena,secondary_forest,1,male,120,2.74,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0473469385948055,7,Nematoda
2894,Rattus rattus,Sarahandrano,secondary_forest,1,male,137,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.105263157840384,7,Nematoda
2946,Rattus rattus,Sarahandrano,agroforest,1,male,162,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0330462648632594,7,Nematoda
3233,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,74,0.72,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0239550638751774,7,Nematoda
3469,Rattus rattus,Sarahandrano,village,3,male,12,0,Yes,Strongylida,Ancylostomatidae,Necator,1,15,Nematoda
3023,Rattus rattus,Sarahandrano,agroforest,2,male,144,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0809476798960483,7,Nematoda
3127,Rattus rattus,Sarahandrano,agriculture,2,female,106,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0288962572405206,7,Nematoda
3250,Rattus rattus,Sarahandrano,agriculture,3,female,75,1.1,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0122023220388506,7,Nematoda
3428,Rattus rattus,Sarahandrano,agroforest,3,female,66,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0301486786804078,7,Nematoda
3559,Rattus rattus,Andatsakala,secondary_forest,1,male,112,2.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0524140530431613,7,Nematoda
3390,Rattus rattus,Sarahandrano,agroforest,3,male,86,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0133853136894352,7,Nematoda
3726,Rattus rattus,Andatsakala,secondary_forest,2,female,92,2.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0455729231803192,7,Nematoda
3995,Rattus rattus,Andatsakala,agroforest,3,female,23,1.08,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0448054262356283,7,Nematoda
3358,Rattus rattus,Sarahandrano,secondary_forest,3,male,172,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.027002143539368,7,Nematoda
3022,Rattus rattus,Sarahandrano,agroforest,2,male,142,2.11,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0104500252096111,7,Nematoda
3338,Rattus rattus,Sarahandrano,secondary_forest,3,male,140,2.35,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0262745071980237,7,Nematoda
2222,Rattus rattus,Mandena,village,1,male,128,0,Yes,NA,NA,NA,0.0770712905323673,42,Nematoda
