host_ID,host_species,village,season,sex,mass,unfiltered_reads,grid,dist_village,total_reads,asv_ID,reads
2549,Rattus rattus,Mandena,3,female,64,22125,agriculture,1.61,15785,ASV_231,0.04124168514412417
2550,Rattus rattus,Mandena,3,female,45,21214,agriculture,1.61,17674,ASV_231,0.0781939572253027
2552,Rattus rattus,Mandena,3,female,58,23125,agriculture,1.61,18869,ASV_231,0.01918490646033175
2633,Rattus rattus,Mandena,3,female,50,23499,flooded_rice,1.19,16786,ASV_231,0.06016918860955558
2683,Rattus rattus,Mandena,3,female,29,20393,semi-intact_forest,3.44,12818,ASV_231,0.01755344047433295
2753,Mus musculus,Mandena,3,female,12.5,4800,village,0,4736,ASV_231,0.01625844594594593
2982,Rattus rattus,Sarahandrano,1,male,148,32666,village,0,16912.999999999996,ASV_231,0.03281499438301898
3118,Rattus rattus,Sarahandrano,2,female,50.5,30335,flooded_rice,0.33,19787,ASV_231,0.02410673674634861
3347,Rattus rattus,Sarahandrano,3,male,98,46991,secondary_forest,2.35,29143,ASV_231,0.01763716844525272
3362,Rattus rattus,Sarahandrano,3,male,64,35811,secondary_forest,2.35,15594.999999999998,ASV_231,0.04116704071817891
3634,Rattus rattus,Andatsakala,1,female,63,28313,village,0,16728,ASV_231,0.08739837398373984
3652,Mus musculus,Andatsakala,1,male,11.2,17985,flooded_rice,0.4,10555.999999999998,ASV_231,0.02425161045850701
3654,Rattus rattus,Andatsakala,1,male,46,28834,village,0,16310.999999999998,ASV_231,0.02029305376739622
3674,Mus musculus,Andatsakala,2,male,14.5,21972,brushy_regrowth,1.71,12799,ASV_231,0.08141261036018439
3887,Rattus rattus,Andatsakala,3,male,52,22380,agriculture,1.46,10925.999999999998,ASV_231,0.02800658978583196
3898,Rattus rattus,Andatsakala,3,male,68,29561,secondary_forest,2.08,22489,ASV_231,0.01978745164302547
3948,Rattus rattus,Andatsakala,3,male,96,19069,flooded_rice,0.39,16184,ASV_231,0.02026693030153237
3966,Rattus rattus,Andatsakala,3,female,27,20029,flooded_rice,0.39,17891,ASV_231,0.03051813761108937
3987,Rattus rattus,Andatsakala,3,male,82,22652,village,0,10580.999999999998,ASV_231,0.04337964275588319
4024,Rattus rattus,Andatsakala,3,female,46,19582,village,0,16443,ASV_231,0.03430031016237912
4034,Rattus rattus,Andatsakala,3,female,17,6067,village,0,5324.999999999999,ASV_231,0.01427230046948356
2564,Rattus rattus,Mandena,3,female,71,21977,agriculture,1.61,14812,ASV_231,0.02747772076694571
3957,Rattus rattus,Andatsakala,3,male,18,21059,flooded_rice,0.39,17403,ASV_231,0.01499741423892431
3986,Rattus rattus,Andatsakala,3,female,61,20304,village,0,13251.999999999998,ASV_231,0.02029882281919709
2584,Rattus rattus,Mandena,3,male,145,9532,agriculture,1.61,8291,ASV_231,0.07707152333855988
3121,Rattus rattus,Sarahandrano,2,male,80,35377,village,0,25631,ASV_231,0.01587920877062931
2398,Rattus rattus,Mandena,2,female,122,6784,flooded_rice,1.19,4116.999999999999,ASV_231,0.0417779936847219
3760,Mus musculus,Andatsakala,2,male,6,46688,agroforest,1.08,34377,ASV_231,0.03967769147976845
2016,Rattus rattus,Mandena,1,female,81,26575,brushy_regrowth,2.21,26263,ASV_231,0.02486387693713589
2565,Rattus rattus,Mandena,3,male,134,25713,agriculture,1.61,16126.999999999998,ASV_2311,0.02381100018602344
2555,Rattus rattus,Mandena,3,male,148,25659,agriculture,1.61,14165.999999999998,ASV_2311,0.02611887618240858
2505,Rattus rattus,Mandena,3,male,64,23695,brushy_regrowth,2.21,11781.999999999998,ASV_2312,0.0240196910541504
3806,Rattus rattus,Andatsakala,2,female,70,15550,flooded_rice,0.39,7169.999999999998,ASV_2312,0.02287308228730821
2841,Rattus rattus,Sarahandrano,1,male,102,20163,agriculture,1.1,11807.999999999998,ASV_2312,0.02896341463414633
2444,Microgale brevicaudata,Mandena,2,male,10,21822,agroforest,0.4,17662,ASV_2313,0.08056845204393613
2509,Rattus rattus,Mandena,3,female,118,19885,brushy_regrowth,2.21,7326.999999999999,ASV_2314,0.03357445066193529
2536,Rattus rattus,Mandena,3,female,52,17787,brushy_regrowth,2.21,12020.999999999998,ASV_2319,0.0158888611596373
3708,Rattus rattus,Andatsakala,2,female,120,30951,agriculture,1.46,20430,ASV_2319,0.01869799314733234
2558,Rattus rattus,Mandena,3,female,102,24366,agriculture,1.61,14660.999999999998,ASV_232,0.02312257008389605
3400,Rattus rattus,Sarahandrano,3,female,60.5,4392,agroforest,2.11,3115.9999999999995,ASV_232,0.01732991014120667
2501,Rattus rattus,Mandena,3,female,36.5,17705,brushy_regrowth,2.21,8305.999999999998,ASV_232,0.02672766674692992
2474,Rattus rattus,Mandena,2,male,95,21753,agroforest,0.45,10695.999999999998,ASV_232,0.08750934928945402
3036,Rattus rattus,Sarahandrano,2,male,150,33717,agroforest,2.11,21335.999999999996,ASV_232,0.04096362954630672
2537,Rattus rattus,Mandena,3,male,99,21082,brushy_regrowth,2.21,12135.999999999998,ASV_232,0.01763348714568227
3342,Rattus rattus,Sarahandrano,3,male,98,20346,secondary_forest,2.35,9648.999999999998,ASV_232,0.03015856565447196
3051,Rattus rattus,Sarahandrano,2,male,50.5,54509,secondary_forest,2.35,36421,ASV_232,0.03486999258669449
3185,Rattus rattus,Sarahandrano,3,male,97,38186,brushy_regrowth,0.72,20341.999999999996,ASV_232,0.0196145905024088
3982,Rattus rattus,Andatsakala,3,female,92,5647,village,0,3811.999999999999,ASV_232,0.01547743966421824
2152,Rattus rattus,Mandena,1,female,115,21544,flooded_rice,1.19,12550.999999999998,ASV_232,0.03888136403473827
3399,Rattus rattus,Sarahandrano,3,female,76,23576,agroforest,2.11,12632.999999999998,ASV_232,0.10995013061030634
2304,Rattus rattus,Mandena,2,male,142,19474,agriculture,1.61,14503,ASV_232,0.02089222919395986
2187,Rattus rattus,Mandena,1,male,110,18132,flooded_rice,1.19,12832.999999999998,ASV_232,0.0233772305774176
2984,Rattus rattus,Sarahandrano,1,female,67,34229,village,0,19182.999999999996,ASV_232,0.02090392535057082
3410,Rattus rattus,Sarahandrano,3,female,77,26240,agroforest,2.11,13708.999999999998,ASV_232,0.01998686993945582
2217,Rattus rattus,Mandena,1,female,118,17796,agroforest,0.45,8042.999999999999,ASV_232,0.02996394380206389
2472,Rattus rattus,Mandena,2,female,62,38525,village,0,13655.999999999998,ASV_2323,0.0488429994141769
2204,Rattus rattus,Mandena,1,male,108,29867,village,0,22517.999999999996,ASV_2326,0.01447730704325428
2240,Mus musculus,Mandena,1,male,9.4,28680,agroforest,0.45,21997,ASV_2327,0.04141473837341456
2246,Mus musculus,Mandena,1,male,12,21966,agroforest,0.45,14408,ASV_2327,0.0152692948362021
2572,Rattus rattus,Mandena,3,female,47,18088,agriculture,1.61,9958.999999999998,ASV_2329,0.03413997389296113
2099,Mus musculus,Mandena,1,female,9.5,27237,agriculture,1.61,15770.999999999998,ASV_233,0.04590704457548666
2231,Mus musculus,Mandena,1,male,12,36215,agroforest,0.45,22810,ASV_233,0.01718544498027181
2237,Mus musculus,Mandena,1,male,11,23067,agroforest,0.45,13284.999999999998,ASV_233,0.07963869025216411
2305,Microgale brevicaudata,Mandena,2,male,10,40950,agriculture,1.53,27382.999999999996,ASV_233,0.02421210239929884
2306,Microgale brevicaudata,Mandena,2,male,10,18719,agriculture,1.53,10792.999999999998,ASV_233,0.05772259798017235
2307,Microgale brevicaudata,Mandena,2,male,13.5,19816,agriculture,1.53,13281.999999999998,ASV_233,0.03312754103297696
3007,Mus musculus,Sarahandrano,2,male,15.8,24874,brushy_regrowth,0.72,11594.999999999998,ASV_233,0.07132384648555413
3083,Mus musculus,Sarahandrano,2,female,10.5,22540,village,0,12583.999999999998,ASV_233,0.07334710743801653
3093,Mus musculus,Sarahandrano,2,female,16,76409,flooded_rice,0.33,41200,ASV_233,0.0511893203883495
3188,Mus musculus,Sarahandrano,3,female,6.8,31399,brushy_regrowth,0.72,19980,ASV_233,0.04944944944944944
3518,Mus musculus,Andatsakala,1,male,12.5,14050,brushy_regrowth,1.7,8089.999999999999,ASV_233,0.08912237330037083
3617,Mus musculus,Andatsakala,1,male,6.7,15853,agroforest,1.06,10259.999999999998,ASV_233,0.01598440545808966
3626,Mus musculus,Andatsakala,1,male,11.8,11534,flooded_rice,0.4,9198,ASV_233,0.02337464666231789
3738,Mus musculus,Andatsakala,2,male,15,56450,agroforest,1.08,32305.999999999996,ASV_233,0.0214820776326379
2808,Mus musculus,Sarahandrano,1,male,11.5,10124,brushy_regrowth,0.72,7142.999999999999,ASV_233,0.05725885482290355
2466,Mus musculus,Mandena,2,male,10.5,26700,village,0,13963.999999999998,ASV_233,0.10469779432827273
2591,Mus musculus,Mandena,3,female,8.2,8449,agriculture,1.61,6364.999999999999,ASV_233,0.04697564807541242
2230,Mus musculus,Mandena,1,female,12.4,23354,agroforest,0.45,12190.999999999998,ASV_233,0.1079484865884669
2627,Mus musculus,Mandena,3,male,8.7,24853,flooded_rice,1.19,14242.999999999998,ASV_233,0.102436284490627
3092,Mus musculus,Sarahandrano,2,male,12,16930,flooded_rice,0.33,11997,ASV_233,0.03392514795365507
3498,Mus musculus,Andatsakala,1,male,11.2,12764,brushy_regrowth,1.7,7776.999999999998,ASV_233,0.22283656937122287
2997,Mus musculus,Sarahandrano,2,female,13.5,23997,brushy_regrowth,0.72,12512.999999999996,ASV_233,0.03524334691920402
2955,Mus musculus,Sarahandrano,1,female,18,4360,flooded_rice,0.33,3654,ASV_233,0.02134646962233168
2969,Mus musculus,Sarahandrano,1,female,17.5,11009,flooded_rice,0.33,8970,ASV_233,0.01683389074693422
3793,Mus musculus,Andatsakala,2,female,11.5,50584,village,0,20920.999999999996,ASV_233,0.02557239137708521
2783,Mus musculus,Sarahandrano,1,female,13.5,8344,brushy_regrowth,0.72,5456,ASV_233,0.05956744868035189
2799,Rattus rattus,Sarahandrano,1,female,89,28704,brushy_regrowth,0.72,11423.999999999998,ASV_2331,0.04079131652661064
2580,Mus musculus,Mandena,3,male,10.5,29880,agriculture,1.61,19005.999999999996,ASV_2333,0.01852046722087762
3474,Mus musculus,Sarahandrano,3,female,12.4,28791,flooded_rice,0.31,17393.999999999996,ASV_2333,0.02426123950787628
3918,Rattus rattus,Andatsakala,3,female,136,22044,secondary_forest,2.08,14531,ASV_2334,0.07914114651434863
3799,Rattus rattus,Andatsakala,2,female,94,13986,village,0,9399.999999999998,ASV_2335,0.01691489361702126
2868,Rattus rattus,Sarahandrano,1,female,105,36771,agriculture,1.1,22311,ASV_2338,0.02859575993904351
2262,Rattus rattus,Mandena,2,male,38,30850,brushy_regrowth,2.21,20673.999999999996,ASV_234,0.01721969623681918
2549,Rattus rattus,Mandena,3,female,64,22125,agriculture,1.61,15785,ASV_234,0.01412733607855559
2826,Rattus rattus,Sarahandrano,1,male,148,19364,agriculture,1.1,15236.999999999998,ASV_234,0.01437290805276629
3011,Rattus rattus,Sarahandrano,2,female,68,22169,brushy_regrowth,0.72,12337.999999999998,ASV_234,0.02236991408656184
3643,Rattus rattus,Andatsakala,1,female,70,28228,village,0,19323,ASV_234,0.01852714381824767
3659,Rattus rattus,Andatsakala,1,female,64,16235,village,0,10811.999999999998,ASV_234,0.01794302626711061
3680,Rattus rattus,Andatsakala,2,male,118,20614,brushy_regrowth,1.71,11125.999999999998,ASV_234,0.02561567499550602
3960,Rattus rattus,Andatsakala,3,male,65,11756,village,0,5753.999999999999,ASV_234,0.03319429961765728
2501,Rattus rattus,Mandena,3,female,36.5,17705,brushy_regrowth,2.21,8305.999999999998,ASV_234,0.02612569227064771
3830,Rattus rattus,Andatsakala,3,female,61,15244,brushy_regrowth,1.71,7957.999999999999,ASV_234,0.0255089218396582
3917,Rattus rattus,Andatsakala,3,male,22,20728,secondary_forest,2.08,13644.999999999998,ASV_234,0.01788200806156101
2659,Rattus rattus,Mandena,3,male,57,19573,secondary_forest,2.78,10289.999999999998,ASV_234,0.03459669582118561
2984,Rattus rattus,Sarahandrano,1,female,67,34229,village,0,19182.999999999996,ASV_234,0.02215503310222593
2611,Rattus rattus,Mandena,3,male,60,19328,flooded_rice,1.19,10928,ASV_234,0.03230234260614934
2186,Rattus rattus,Mandena,1,male,19,21469,flooded_rice,1.19,11557.999999999998,ASV_234,0.02266828170963835
3273,Rattus rattus,Sarahandrano,3,male,138,48309,agriculture,1.1,16880,ASV_2342,0.05308056872037914
4010,Mus musculus,Andatsakala,3,female,8.1,51422,agroforest,1.08,23167.999999999996,ASV_2343,0.06245683701657458
3989,Mus musculus,Andatsakala,3,female,12.4,74462,village,0,53286.99999999999,ASV_2347,0.02420853116144651
2167,Mus musculus,Mandena,1,male,10.5,18689,flooded_rice,1.19,15209,ASV_235,0.02814123216516536
2442,Mus musculus,Mandena,2,male,10.5,18828,agroforest,0.49,13299.999999999998,ASV_235,0.01526315789473683
2473,Mus musculus,Mandena,2,male,15,22705,agroforest,0.45,11825.999999999998,ASV_235,0.02418400135295111
2519,Mus musculus,Mandena,3,female,5.8,21665,brushy_regrowth,2.38,12035.999999999998,ASV_235,0.02176802924559653
2723,Rattus rattus,Mandena,3,female,71,25632,agroforest,0.45,20903,ASV_235,0.01597856766971248
3097,Mus musculus,Sarahandrano,2,male,8.3,31740,flooded_rice,0.33,20414.999999999996,ASV_235,0.02008327210384521
3168,Mus musculus,Sarahandrano,3,female,8.1,39146,brushy_regrowth,0.72,20745.999999999996,ASV_235,0.0220283428130724
3205,Mus musculus,Sarahandrano,3,female,6.2,16172,brushy_regrowth,0.72,11466.999999999998,ASV_235,0.01883666172494985
3229,Mus musculus,Sarahandrano,3,male,12.5,41419,brushy_regrowth,0.72,34388,ASV_235,0.099831336512737
3371,Mus musculus,Sarahandrano,3,male,12.5,96082,agroforest,2.11,71374,ASV_235,0.01927872894891696
3478,Mus musculus,Sarahandrano,3,male,13.8,32289,village,0,28484,ASV_235,0.05466226653559893
3513,Mus musculus,Andatsakala,1,male,8.5,19517,brushy_regrowth,1.7,12754.999999999998,ASV_235,0.02830262642101136
3718,Mus musculus,Andatsakala,2,female,9.5,69933,secondary_forest,2.08,49828.99999999999,ASV_235,0.01432900519777638
3754,Mus musculus,Andatsakala,2,male,14.6,110801,agroforest,1.08,48662.99999999999,ASV_235,0.02601565871401269
3804,Mus musculus,Andatsakala,2,male,15.2,79054,flooded_rice,0.39,38545.99999999999,ASV_235,0.03331084937477299
4009,Mus musculus,Andatsakala,3,female,8,56507,agroforest,1.08,27113.999999999996,ASV_235,0.03466843696983109
4021,Mus musculus,Andatsakala,3,male,17,21315,agroforest,1.08,13341.999999999998,ASV_235,0.06243441762854145
3090,Mus musculus,Sarahandrano,2,male,12.8,23129,flooded_rice,0.33,12763.999999999998,ASV_235,0.04998433093074272
2041,Mus musculus,Mandena,1,female,15.5,2065,brushy_regrowth,2.21,1540.9999999999998,ASV_235,0.01817001946787799
2050,Mus musculus,Mandena,1,male,12,20295,agriculture,1.61,11979.999999999998,ASV_235,0.13322203672787983
2593,Mus musculus,Mandena,3,male,12.5,22215,flooded_rice,1.19,12793.999999999998,ASV_235,0.02665311864936689
2591,Mus musculus,Mandena,3,female,8.2,8449,agriculture,1.61,6364.999999999999,ASV_235,0.07022780832678713
2627,Mus musculus,Mandena,3,male,8.7,24853,flooded_rice,1.19,14242.999999999998,ASV_235,0.09344941374710385
3462,Mus musculus,Sarahandrano,3,female,10.4,22440,village,0,13224.999999999998,ASV_235,0.03001890359168242
2060,Mus musculus,Mandena,1,male,13,31295,agriculture,1.61,20270.999999999996,ASV_235,0.06413102461644715
3519,Mus musculus,Andatsakala,1,male,11,16335,brushy_regrowth,1.7,10611.999999999998,ASV_235,0.05427817565020732
2638,Mus musculus,Mandena,3,male,11,18127,flooded_rice,1.19,15936,ASV_235,0.01913905622489959
3244,Rattus rattus,Sarahandrano,3,male,39.5,28462,agriculture,1.1,19769,ASV_2351,0.01628812787697911
2300,Mus musculus,Mandena,2,male,14.5,42812,agriculture,1.61,24627.999999999996,ASV_2353,0.0581045963943479
3323,Rattus rattus,Sarahandrano,3,male,160,41975,secondary_forest,2.35,13386.999999999998,ASV_2358,0.08045118398446253
2426,Mus musculus,Mandena,2,male,16.5,20122,flooded_rice,1.19,12498.999999999998,ASV_236,0.01824145931674533
3165,Mus musculus,Sarahandrano,3,male,13,33619,brushy_regrowth,0.72,18487,ASV_236,0.02266457510683182
3201,Mus musculus,Sarahandrano,3,male,5.2,35525,brushy_regrowth,0.8,24556.999999999996,ASV_236,0.01563708922099604
3518,Mus musculus,Andatsakala,1,male,12.5,14050,brushy_regrowth,1.7,8089.999999999999,ASV_236,0.02645241038318911
3738,Mus musculus,Andatsakala,2,male,15,56450,agroforest,1.08,32305.999999999996,ASV_236,0.01761282733857487
3785,Mus musculus,Andatsakala,2,female,16.5,43881,flooded_rice,0.39,22623.999999999996,ASV_236,0.03279702970297029
3916,Rattus rattus,Andatsakala,3,female,20,25224,secondary_forest,2.08,14136.999999999998,ASV_2361,0.01789630048808091
3919,Rattus rattus,Andatsakala,3,male,16,25961,secondary_forest,2.08,14679.999999999998,ASV_2361,0.03705722070844686
3928,Rattus rattus,Andatsakala,3,female,17,20682,secondary_forest,2.08,12271.999999999996,ASV_2361,0.02069752281616689
3007,Mus musculus,Sarahandrano,2,male,15.8,24874,brushy_regrowth,0.72,11594.999999999998,ASV_2369,0.02414833980163862
2178,Rattus rattus,Mandena,1,female,100,24779,flooded_rice,1.19,16646,ASV_237,0.02054547639072449
2381,Rattus rattus,Mandena,2,male,129,23117,semi-intact_forest,3.44,15608,ASV_237,0.02159149154279856
2517,Rattus rattus,Mandena,3,female,73,12449,brushy_regrowth,2.21,7175.999999999999,ASV_237,0.03567447045707916
2538,Rattus rattus,Mandena,3,female,39,19657,brushy_regrowth,2.21,14283.999999999996,ASV_237,0.10550266031923831
2540,Rattus rattus,Mandena,3,female,128,24604,brushy_regrowth,2.21,13473,ASV_237,0.05804200994581756
2557,Rattus rattus,Mandena,3,female,60,12601,agriculture,1.61,7944.999999999999,ASV_237,0.17268722466960354
2566,Rattus rattus,Mandena,3,female,73,23796,agriculture,1.61,14152.999999999998,ASV_237,0.06783014201935984
3024,Rattus rattus,Sarahandrano,2,male,160,30627,agroforest,2.11,22156,ASV_237,0.05804296804477342
3333,Rattus rattus,Sarahandrano,3,male,102,28560,secondary_forest,2.35,12632.999999999998,ASV_237,0.07013377661679727
3348,Rattus rattus,Sarahandrano,3,male,88,32581,secondary_forest,2.35,15397.999999999998,ASV_237,0.02902974412261332
3356,Rattus rattus,Sarahandrano,3,male,84,70207,secondary_forest,2.35,52605.99999999999,ASV_237,0.04951906626620537
3600,Rattus rattus,Andatsakala,1,female,76,34554,agroforest,1.08,22468,ASV_237,0.01958340751290724
2927,Rattus rattus,Sarahandrano,1,female,141,5986,agroforest,2.11,3298.9999999999995,ASV_237,0.03910275841163989
2879,Rattus rattus,Sarahandrano,1,female,122,20924,secondary_forest,2.35,10525.999999999998,ASV_237,0.02954588637659129
2648,Mus musculus,Mandena,3,male,12,42223,flooded_rice,1.19,21311.999999999996,ASV_237,0.03411223723723723
2553,Rattus rattus,Mandena,3,female,50,19725,agriculture,1.61,9982.999999999998,ASV_237,0.1427426625262947
2572,Rattus rattus,Mandena,3,female,47,18088,agriculture,1.61,9958.999999999998,ASV_237,0.04116879204739431
4002,Rattus rattus,Andatsakala,3,male,117,25333,village,0,18046,ASV_237,0.01485093649562229
3383,Rattus rattus,Sarahandrano,3,female,126,25669,agroforest,2.11,10213.999999999998,ASV_237,0.05296651654591738
2518,Rattus rattus,Mandena,3,male,109,17858,brushy_regrowth,2.21,7577.999999999998,ASV_237,0.0869622591712853
2981,Rattus rattus,Sarahandrano,1,male,44,22007,village,0,14243,ASV_237,0.0228182264972267
3433,Rattus rattus,Sarahandrano,3,female,106,19053,agroforest,2.11,10704.999999999998,ASV_237,0.01971041569360112
2527,Rattus rattus,Mandena,3,male,114,15892,brushy_regrowth,2.21,7879.999999999999,ASV_237,0.1068527918781726
2671,Rattus rattus,Mandena,3,male,118,19258,secondary_forest,2.78,11648.999999999998,ASV_237,0.02815692334105931
2702,Mus musculus,Mandena,3,male,12,3223,agroforest,0.45,2109.9999999999995,ASV_237,0.05071090047393365
3319,Rattus rattus,Sarahandrano,3,female,90,29550,secondary_forest,2.35,14330.999999999998,ASV_237,0.03809922545530668
3328,Rattus rattus,Sarahandrano,3,female,120,36424,secondary_forest,2.35,11429.999999999998,ASV_237,0.03884514435695536
2604,Rattus rattus,Mandena,3,male,118,20535,flooded_rice,1.19,15223.999999999998,ASV_2370,0.02154492905937993
2605,Rattus rattus,Mandena,3,female,118,24449,flooded_rice,1.19,19204,ASV_2370,0.01515309310560298
2945,Rattus rattus,Sarahandrano,1,male,27,23261,agroforest,2.11,15981.999999999998,ASV_2371,0.02252534100863471
3347,Rattus rattus,Sarahandrano,3,male,98,46991,secondary_forest,2.35,29143,ASV_2375,0.03451943863020279
3419,Rattus rattus,Sarahandrano,3,male,47,22549,agroforest,2.11,11843.999999999998,ASV_2375,0.02777777777777777
2508,Rattus rattus,Mandena,3,male,182,18124,brushy_regrowth,2.21,7996.999999999998,ASV_2377,0.04076528698261848
